Station Name,Latitude (deg),Longitude (deg),Elevation (ft),Year,Month,Day,Max Temp (F),Min Temp (F),Rainfall (in),Corn GDD (F),Corn AGDD (F),Delta GDD (5yr)
Edmore,48.420564,-98.512766,1520,2017,9,6,73.148,37.935,0.0,12.0,1533.0,
Edmore,48.420564,-98.512766,1520,2017,9,7,78.548,42.242,0.0,14.0,1547.0,
Edmore,48.420564,-98.512766,1520,2017,9,8,70.10600000000001,38.277,0.0,10.0,1557.0,
Edmore,48.420564,-98.512766,1520,2017,9,9,79.142,43.181999999999995,0.0,15.0,1572.0,
Edmore,48.420564,-98.512766,1520,2017,9,10,81.752,57.146,0.0,19.0,1591.0,
Edmore,48.420564,-98.512766,1520,2017,9,11,80.132,43.765,0.0,15.0,1606.0,
Edmore,48.420564,-98.512766,1520,2017,9,12,92.64200000000001,54.211999999999996,0.0,20.0,1626.0,
Edmore,48.420564,-98.512766,1520,2017,9,13,77.558,53.078,0.0,15.0,1641.0,
Edmore,48.420564,-98.512766,1520,2017,9,14,64.868,47.57,0.05,7.0,1648.0,
Edmore,48.420564,-98.512766,1520,2017,9,15,51.31399999999999,44.172,1.001,1.0,1649.0,
Edmore,48.420564,-98.512766,1520,2017,9,16,48.434,43.156000000000006,0.1,0.0,1649.0,
Edmore,48.420564,-98.512766,1520,2017,9,17,59.864,38.705,0.0,5.0,1654.0,
Edmore,48.420564,-98.512766,1520,2017,9,18,67.388,38.106,0.0,9.0,1663.0,
Edmore,48.420564,-98.512766,1520,2017,9,19,66.416,55.364,0.9309999999999999,11.0,1674.0,
Edmore,48.420564,-98.512766,1520,2017,9,20,68.594,45.864,0.0,9.0,1683.0,
Edmore,48.420564,-98.512766,1520,2017,9,21,78.062,45.536,0.0,14.0,1697.0,
Edmore,48.420564,-98.512766,1520,2017,9,22,60.17,47.821999999999996,0.03,5.0,1702.0,
Edmore,48.420564,-98.512766,1520,2017,9,23,60.17,46.035,0.2,5.0,1707.0,
Edmore,48.420564,-98.512766,1520,2017,9,24,49.442,45.864,1.2009999999999998,0.0,1707.0,
Edmore,48.420564,-98.512766,1520,2017,9,25,51.961999999999996,44.096000000000004,0.0,1.0,1708.0,
Edmore,48.420564,-98.512766,1520,2017,9,26,51.512,43.173,0.39,1.0,1709.0,
Edmore,48.420564,-98.512766,1520,2017,9,27,71.528,37.251,0.0,11.0,1720.0,
Edmore,48.420564,-98.512766,1520,2017,9,28,67.334,36.14,0.0,9.0,1729.0,
Edmore,48.420564,-98.512766,1520,2017,9,29,62.06,29.91,0.0,6.0,1735.0,
Edmore,48.420564,-98.512766,1520,2017,9,30,70.718,40.998000000000005,0.0,10.0,1745.0,
Alamo,48.54651,-103.471843,2157,2017,5,15,66.308,38.847,0.52,,,
Alamo,48.54651,-103.471843,2157,2017,5,16,66.398,40.635,0.0,8.0,8.0,
Alamo,48.54651,-103.471843,2157,2017,5,17,54.931999999999995,37.159,0.0,2.0,10.0,
Alamo,48.54651,-103.471843,2157,2017,5,18,56.966,29.275,0.0,3.0,13.0,
Alamo,48.54651,-103.471843,2157,2017,5,19,61.61,30.634,0.0,6.0,19.0,
Alamo,48.54651,-103.471843,2157,2017,5,20,65.714,37.11,0.0,8.0,27.0,
Alamo,48.54651,-103.471843,2157,2017,5,21,72.28399999999999,36.396,0.0,11.0,38.0,
Alamo,48.54651,-103.471843,2157,2017,5,22,66.488,41.666000000000004,0.0,8.0,46.0,
Alamo,48.54651,-103.471843,2157,2017,5,23,70.502,34.221,0.0,10.0,56.0,
Alamo,48.54651,-103.471843,2157,2017,5,24,77.666,48.128,0.35,14.0,70.0,
Alamo,48.54651,-103.471843,2157,2017,5,25,62.078,45.483999999999995,0.0,6.0,76.0,
Alamo,48.54651,-103.471843,2157,2017,5,26,67.85600000000001,43.778999999999996,0.0,9.0,85.0,
Alamo,48.54651,-103.471843,2157,2017,5,27,71.51,40.217,0.05,11.0,96.0,
Alamo,48.54651,-103.471843,2157,2017,5,28,69.134,37.785,0.0,10.0,106.0,
Alamo,48.54651,-103.471843,2157,2017,5,29,66.398,36.768,0.0,8.0,114.0,
Alamo,48.54651,-103.471843,2157,2017,5,30,66.488,34.723,0.0,8.0,122.0,
Alamo,48.54651,-103.471843,2157,2017,5,31,77.234,37.446999999999996,0.0,14.0,136.0,
Alamo,48.54651,-103.471843,2157,2017,6,1,90.266,47.426,0.0,18.0,154.0,
Alamo,48.54651,-103.471843,2157,2017,6,2,84.992,53.906000000000006,0.0,19.0,173.0,
Alamo,48.54651,-103.471843,2157,2017,6,3,81.842,45.739,0.0,16.0,189.0,
Alamo,48.54651,-103.471843,2157,2017,6,4,88.322,48.523999999999994,0.0,18.0,207.0,
Alamo,48.54651,-103.471843,2157,2017,6,5,91.31,57.758,0.0,22.0,229.0,
Alamo,48.54651,-103.471843,2157,2017,6,6,72.71600000000001,46.336999999999996,0.0,11.0,240.0,
Alamo,48.54651,-103.471843,2157,2017,6,7,77.486,43.446000000000005,0.0,14.0,254.0,
Alamo,48.54651,-103.471843,2157,2017,6,8,81.5,48.974,0.0,16.0,270.0,
Alamo,48.54651,-103.471843,2157,2017,6,9,85.676,62.402,0.0,24.0,294.0,
Alamo,48.54651,-103.471843,2157,2017,6,10,79.196,55.022,0.13,17.0,311.0,
Alamo,48.54651,-103.471843,2157,2017,6,11,75.77600000000001,48.47,0.0,13.0,324.0,
Alamo,48.54651,-103.471843,2157,2017,6,12,80.99600000000001,44.288999999999994,0.0,15.0,339.0,
Alamo,48.54651,-103.471843,2157,2017,6,13,68.108,56.21,0.06,12.0,351.0,
Alamo,48.54651,-103.471843,2157,2017,6,14,62.078,53.996,0.61,8.0,359.0,
Alamo,48.54651,-103.471843,2157,2017,6,15,75.11,52.628,0.0,14.0,373.0,
Alamo,48.54651,-103.471843,2157,2017,6,16,72.28399999999999,48.88399999999999,0.02,11.0,384.0,
Alamo,48.54651,-103.471843,2157,2017,6,17,65.55199999999999,47.012,0.45,8.0,392.0,
Alamo,48.54651,-103.471843,2157,2017,6,18,73.994,42.336999999999996,0.0,12.0,404.0,
Alamo,48.54651,-103.471843,2157,2017,6,19,75.866,46.76,0.0,13.0,417.0,
Alamo,48.54651,-103.471843,2157,2017,6,20,73.994,46.251999999999995,0.0,12.0,429.0,
Alamo,48.54651,-103.471843,2157,2017,6,21,75.77600000000001,52.79,0.05,14.0,443.0,
Alamo,48.54651,-103.471843,2157,2017,6,22,68.27,47.426,0.07,9.0,452.0,
Alamo,48.54651,-103.471843,2157,2017,6,23,63.931999999999995,42.751000000000005,0.0,7.0,459.0,
Alamo,48.54651,-103.471843,2157,2017,6,24,65.03,38.586,0.0,8.0,467.0,
Alamo,48.54651,-103.471843,2157,2017,6,25,70.16,45.723,0.04,10.0,477.0,
Alamo,48.54651,-103.471843,2157,2017,6,26,79.286,40.385999999999996,0.0,15.0,492.0,
Alamo,48.54651,-103.471843,2157,2017,6,27,84.83,54.158,0.0,19.0,511.0,
Alamo,48.54651,-103.471843,2157,2017,6,28,78.35,43.356,0.0,14.0,525.0,
Alamo,48.54651,-103.471843,2157,2017,6,29,77.738,43.945,0.0,14.0,539.0,
Alamo,48.54651,-103.471843,2157,2017,6,30,75.704,36.909,0.0,13.0,552.0,
Alamo,48.54651,-103.471843,2157,2017,7,1,77.072,51.602,0.02,14.0,566.0,
Alamo,48.54651,-103.471843,2157,2017,7,2,78.35,48.794,0.0,14.0,580.0,
Alamo,48.54651,-103.471843,2157,2017,7,3,92.912,52.718,0.0,19.0,599.0,
Alamo,48.54651,-103.471843,2157,2017,7,4,87.818,57.578,0.0,22.0,621.0,
Alamo,48.54651,-103.471843,2157,2017,7,5,95.21600000000001,55.778,0.0,21.0,642.0,
Alamo,48.54651,-103.471843,2157,2017,7,6,84.74,55.958,0.0,20.0,662.0,
Alamo,48.54651,-103.471843,2157,2017,7,7,85.946,50.162,0.0,18.0,680.0,
Alamo,48.54651,-103.471843,2157,2017,7,8,95.14399999999999,54.158,0.0,20.0,700.0,
Alamo,48.54651,-103.471843,2157,2017,7,9,86.792,59.72,0.0,23.0,723.0,
Alamo,48.54651,-103.471843,2157,2017,7,10,95.072,55.526,0.03,21.0,744.0,
Alamo,48.54651,-103.471843,2157,2017,7,11,79.376,58.01,0.0,19.0,763.0,
Alamo,48.54651,-103.471843,2157,2017,7,12,75.434,51.44,0.0,13.0,776.0,
Alamo,48.54651,-103.471843,2157,2017,7,13,81.5,47.192,0.0,16.0,792.0,
Alamo,48.54651,-103.471843,2157,2017,7,14,95.9,58.172,0.0,22.0,814.0,
Alamo,48.54651,-103.471843,2157,2017,7,15,84.83,50.486000000000004,0.0,18.0,832.0,
Alamo,48.54651,-103.471843,2157,2017,7,16,97.88,60.89,0.0,23.0,855.0,
Alamo,48.54651,-103.471843,2157,2017,7,17,80.132,53.312,0.0,17.0,872.0,
Alamo,48.54651,-103.471843,2157,2017,7,18,82.958,47.696000000000005,0.0,16.0,888.0,
Alamo,48.54651,-103.471843,2157,2017,7,19,88.412,56.732,0.0,21.0,909.0,
Alamo,48.54651,-103.471843,2157,2017,7,20,91.49,58.01,0.02,22.0,931.0,
Alamo,48.54651,-103.471843,2157,2017,7,21,91.31,57.83,0.0,22.0,953.0,
Alamo,48.54651,-103.471843,2157,2017,7,22,80.564,49.406000000000006,0.0,15.0,968.0,
Alamo,48.54651,-103.471843,2157,2017,7,23,91.05799999999999,48.29,0.0,18.0,986.0,
Alamo,48.54651,-103.471843,2157,2017,7,24,89.69,56.894,0.0,21.0,1007.0,
Alamo,48.54651,-103.471843,2157,2017,7,25,83.21,54.842,0.0,19.0,1026.0,
Alamo,48.54651,-103.471843,2157,2017,7,26,86.54,50.918,0.0,18.0,1044.0,
Alamo,48.54651,-103.471843,2157,2017,7,27,77.14399999999999,59.882,0.06,19.0,1063.0,
Alamo,48.54651,-103.471843,2157,2017,7,28,91.382,55.526,0.0,21.0,1084.0,
Alamo,48.54651,-103.471843,2157,2017,7,29,90.788,58.262,0.0,22.0,1106.0,
Alamo,48.54651,-103.471843,2157,2017,7,30,95.666,55.273999999999994,0.0,21.0,1127.0,
Alamo,48.54651,-103.471843,2157,2017,7,31,90.806,60.062,0.0,23.0,1150.0,
Alamo,48.54651,-103.471843,2157,2017,8,1,81.248,48.812,0.0,16.0,1166.0,
Alamo,48.54651,-103.471843,2157,2017,8,2,65.138,45.826,0.47,8.0,1174.0,
Alamo,48.54651,-103.471843,2157,2017,8,3,74.93,41.07,0.0,12.0,1186.0,
Alamo,48.54651,-103.471843,2157,2017,8,4,78.854,50.071999999999996,0.0,14.0,1200.0,
Alamo,48.54651,-103.471843,2157,2017,8,5,60.224,55.364,0.44,8.0,1208.0,
Alamo,48.54651,-103.471843,2157,2017,8,6,76.73,51.854,0.0,14.0,1222.0,
Alamo,48.54651,-103.471843,2157,2017,8,7,79.10600000000001,47.012,0.0,15.0,1237.0,
Alamo,48.54651,-103.471843,2157,2017,8,8,83.21,50.071999999999996,0.0,17.0,1254.0,
Alamo,48.54651,-103.471843,2157,2017,8,9,68.27,48.272,0.06,9.0,1263.0,
Alamo,48.54651,-103.471843,2157,2017,8,10,76.046,43.021,0.0,13.0,1276.0,
Alamo,48.54651,-103.471843,2157,2017,8,11,80.99600000000001,50.162,0.0,16.0,1292.0,
Alamo,48.54651,-103.471843,2157,2017,8,12,76.64,52.466,0.0,15.0,1307.0,
Alamo,48.54651,-103.471843,2157,2017,8,13,78.602,46.168,0.0,14.0,1321.0,
Alamo,48.54651,-103.471843,2157,2017,8,14,80.564,47.354,0.06,15.0,1336.0,
Alamo,48.54651,-103.471843,2157,2017,8,15,77.072,54.428000000000004,0.03,16.0,1352.0,
Alamo,48.54651,-103.471843,2157,2017,8,16,84.30799999999999,47.354,0.0,17.0,1369.0,
Alamo,48.54651,-103.471843,2157,2017,8,17,84.236,54.842,0.0,20.0,1389.0,
Alamo,48.54651,-103.471843,2157,2017,8,18,83.89399999999999,49.478,0.0,17.0,1406.0,
Alamo,48.54651,-103.471843,2157,2017,8,19,84.398,51.17,0.0,18.0,1424.0,
Alamo,48.54651,-103.471843,2157,2017,8,20,77.918,38.82,0.0,14.0,1438.0,
Alamo,48.54651,-103.471843,2157,2017,8,21,73.472,46.336999999999996,0.0,12.0,1450.0,
Alamo,48.54651,-103.471843,2157,2017,8,22,79.538,39.328,0.0,15.0,1465.0,
Alamo,48.54651,-103.471843,2157,2017,8,23,89.58200000000001,52.79,0.0,19.0,1484.0,
Alamo,48.54651,-103.471843,2157,2017,8,24,88.39399999999999,50.666000000000004,0.0,18.0,1502.0,
Alamo,48.54651,-103.471843,2157,2017,8,25,71.78,56.894,0.14,14.0,1516.0,
Alamo,48.54651,-103.471843,2157,2017,8,26,81.158,52.466,0.0,17.0,1533.0,
Alamo,48.54651,-103.471843,2157,2017,8,27,88.14200000000001,51.692,0.0,19.0,1552.0,
Alamo,48.54651,-103.471843,2157,2017,8,28,91.796,48.542,0.0,18.0,1570.0,
Alamo,48.54651,-103.471843,2157,2017,8,29,91.88600000000001,52.466,0.0,19.0,1589.0,
Alamo,48.54651,-103.471843,2157,2017,8,30,83.552,57.758,0.0,21.0,1610.0,
Alamo,48.54651,-103.471843,2157,2017,8,31,90.536,60.13399999999999,0.03,23.0,1633.0,
Alamo,48.54651,-103.471843,2157,2017,9,1,80.132,52.123999999999995,0.0,16.0,1649.0,
Alamo,48.54651,-103.471843,2157,2017,9,2,85.946,45.483999999999995,0.0,18.0,1667.0,
Alamo,48.54651,-103.471843,2157,2017,9,3,84.398,52.123999999999995,0.0,18.0,1685.0,
Alamo,48.54651,-103.471843,2157,2017,9,4,69.89,40.633,0.01,10.0,1695.0,
Alamo,48.54651,-103.471843,2157,2017,9,5,70.16,33.836,0.0,10.0,1705.0,
Alamo,48.54651,-103.471843,2157,2017,9,6,80.042,38.766,0.0,15.0,1720.0,
Alamo,48.54651,-103.471843,2157,2017,9,7,85.244,42.433,0.0,18.0,1738.0,
Alamo,48.54651,-103.471843,2157,2017,9,8,81.68,45.655,0.0,16.0,1754.0,
Alamo,48.54651,-103.471843,2157,2017,9,9,93.758,55.45399999999999,0.0,21.0,1775.0,
Alamo,48.54651,-103.471843,2157,2017,9,10,87.044,51.782,0.0,19.0,1794.0,
Alamo,48.54651,-103.471843,2157,2017,9,11,86.61200000000001,44.128,0.0,18.0,1812.0,
Alamo,48.54651,-103.471843,2157,2017,9,12,83.64200000000001,48.038000000000004,0.0,17.0,1829.0,
Alamo,48.54651,-103.471843,2157,2017,9,13,74.498,42.17,0.0,12.0,1841.0,
Alamo,48.54651,-103.471843,2157,2017,9,14,54.248000000000005,48.398,0.11,2.0,1843.0,
Alamo,48.54651,-103.471843,2157,2017,9,15,49.298,40.345,1.021,0.0,1843.0,
Alamo,48.54651,-103.471843,2157,2017,9,16,46.336999999999996,36.714,0.1,0.0,1843.0,
Alamo,48.54651,-103.471843,2157,2017,9,17,63.248000000000005,32.043,0.01,7.0,1850.0,
Alamo,48.54651,-103.471843,2157,2017,9,18,75.02,37.4,0.0,13.0,1863.0,
Alamo,48.54651,-103.471843,2157,2017,9,19,63.068000000000005,45.995,0.03,7.0,1870.0,
Alamo,48.54651,-103.471843,2157,2017,9,20,66.308,39.49,0.0,8.0,1878.0,
Alamo,48.54651,-103.471843,2157,2017,9,21,62.042,39.446999999999996,0.0,6.0,1884.0,
Alamo,48.54651,-103.471843,2157,2017,9,22,48.956,41.643,0.0,0.0,1884.0,
Alamo,48.54651,-103.471843,2157,2017,9,23,52.034,41.43899999999999,0.09,1.0,1885.0,
Alamo,48.54651,-103.471843,2157,2017,9,24,48.02,41.522,0.15,0.0,1885.0,
Alamo,48.54651,-103.471843,2157,2017,9,25,51.008,42.411,0.06,1.0,1886.0,
Alamo,48.54651,-103.471843,2157,2017,9,26,57.218,43.48,0.02,4.0,1890.0,
Alamo,48.54651,-103.471843,2157,2017,9,27,70.502,40.899,0.0,10.0,1900.0,
Alamo,48.54651,-103.471843,2157,2017,9,28,69.476,43.00899999999999,0.0,10.0,1910.0,
Alamo,48.54651,-103.471843,2157,2017,9,29,69.38600000000001,39.661,0.0,10.0,1920.0,
Alamo,48.54651,-103.471843,2157,2017,9,30,72.71600000000001,47.336000000000006,0.0,11.0,1931.0,
Dagmar,48.555903,-104.346503,2112,2017,5,15,66.146,38.925,0.0,,,
Dagmar,48.555903,-104.346503,2112,2017,5,16,69.44,34.141999999999996,0.0,10.0,10.0,
Dagmar,48.555903,-104.346503,2112,2017,5,17,59.413999999999994,38.217,0.0,5.0,15.0,
Dagmar,48.555903,-104.346503,2112,2017,5,18,59.504,28.785,0.0,5.0,20.0,
Dagmar,48.555903,-104.346503,2112,2017,5,19,62.96,28.038,0.0,6.0,26.0,
Dagmar,48.555903,-104.346503,2112,2017,5,20,68.16199999999999,35.935,0.0,9.0,35.0,
Dagmar,48.555903,-104.346503,2112,2017,5,21,72.014,35.508,0.0,11.0,46.0,
Dagmar,48.555903,-104.346503,2112,2017,5,22,68.684,42.66,0.0,9.0,55.0,
Dagmar,48.555903,-104.346503,2112,2017,5,23,74.138,35.85,0.0,12.0,67.0,
Dagmar,48.555903,-104.346503,2112,2017,5,24,81.392,45.379,0.19,16.0,83.0,
Dagmar,48.555903,-104.346503,2112,2017,5,25,63.518,36.876,0.0,7.0,90.0,
Dagmar,48.555903,-104.346503,2112,2017,5,26,69.02600000000001,43.001999999999995,0.0,10.0,100.0,
Dagmar,48.555903,-104.346503,2112,2017,5,27,75.668,38.39,0.0,13.0,113.0,
Dagmar,48.555903,-104.346503,2112,2017,5,28,71.06,37.881,0.0,11.0,124.0,
Dagmar,48.555903,-104.346503,2112,2017,5,29,67.82,38.986,0.0,9.0,133.0,
Dagmar,48.555903,-104.346503,2112,2017,5,30,68.072,37.279,0.0,9.0,142.0,
Dagmar,48.555903,-104.346503,2112,2017,5,31,79.682,38.755,0.0,15.0,157.0,
Dagmar,48.555903,-104.346503,2112,2017,6,1,92.84,51.31399999999999,0.0,19.0,176.0,
Dagmar,48.555903,-104.346503,2112,2017,6,2,82.94,54.553999999999995,0.0,19.0,195.0,
Dagmar,48.555903,-104.346503,2112,2017,6,3,84.12799999999999,48.506,0.0,17.0,212.0,
Dagmar,48.555903,-104.346503,2112,2017,6,4,92.24600000000001,48.974,0.0,18.0,230.0,
Dagmar,48.555903,-104.346503,2112,2017,6,5,90.788,56.786,0.0,21.0,251.0,
Dagmar,48.555903,-104.346503,2112,2017,6,6,74.39,46.247,0.0,12.0,263.0,
Dagmar,48.555903,-104.346503,2112,2017,6,7,79.952,42.062,0.0,15.0,278.0,
Dagmar,48.555903,-104.346503,2112,2017,6,8,83.696,51.17,0.0,17.0,295.0,
Dagmar,48.555903,-104.346503,2112,2017,6,9,90.194,64.184,0.0,25.0,320.0,
Dagmar,48.555903,-104.346503,2112,2017,6,10,79.268,55.418,0.0,17.0,337.0,
Dagmar,48.555903,-104.346503,2112,2017,6,11,76.28,46.67,0.0,13.0,350.0,
Dagmar,48.555903,-104.346503,2112,2017,6,12,82.256,45.223,0.02,16.0,366.0,
Dagmar,48.555903,-104.346503,2112,2017,6,13,68.52199999999999,54.482,0.03,12.0,378.0,
Dagmar,48.555903,-104.346503,2112,2017,6,14,64.52600000000001,53.96,0.07,9.0,387.0,
Dagmar,48.555903,-104.346503,2112,2017,6,15,78.494,51.746,0.0,15.0,402.0,
Dagmar,48.555903,-104.346503,2112,2017,6,16,74.39,48.254,0.0,12.0,414.0,
Dagmar,48.555903,-104.346503,2112,2017,6,17,70.304,47.228,0.09,10.0,424.0,
Dagmar,48.555903,-104.346503,2112,2017,6,18,78.74600000000001,40.266999999999996,0.0,14.0,438.0,
Dagmar,48.555903,-104.346503,2112,2017,6,19,81.32,44.71,0.0,16.0,454.0,
Dagmar,48.555903,-104.346503,2112,2017,6,20,78.152,48.68600000000001,0.0,14.0,468.0,
Dagmar,48.555903,-104.346503,2112,2017,6,21,78.656,51.746,0.09,15.0,483.0,
Dagmar,48.555903,-104.346503,2112,2017,6,22,69.278,48.86600000000001,0.01,10.0,493.0,
Dagmar,48.555903,-104.346503,2112,2017,6,23,67.47800000000001,38.646,0.0,9.0,502.0,
Dagmar,48.555903,-104.346503,2112,2017,6,24,68.756,35.766,0.0,9.0,511.0,
Dagmar,48.555903,-104.346503,2112,2017,6,25,74.048,40.951,0.0,12.0,523.0,
Dagmar,48.555903,-104.346503,2112,2017,6,26,82.76,40.951,0.0,16.0,539.0,
Dagmar,48.555903,-104.346503,2112,2017,6,27,89.762,54.733999999999995,0.0,20.0,559.0,
Dagmar,48.555903,-104.346503,2112,2017,6,28,78.926,41.293,0.0,14.0,573.0,
Dagmar,48.555903,-104.346503,2112,2017,6,29,79.61,40.951,0.0,15.0,588.0,
Dagmar,48.555903,-104.346503,2112,2017,6,30,78.998,35.508,0.0,14.0,602.0,
Dagmar,48.555903,-104.346503,2112,2017,7,1,81.824,54.14,0.0,18.0,620.0,
Dagmar,48.555903,-104.346503,2112,2017,7,2,85.928,50.882,0.0,18.0,638.0,
Dagmar,48.555903,-104.346503,2112,2017,7,3,96.42200000000001,54.824,0.0,20.0,658.0,
Dagmar,48.555903,-104.346503,2112,2017,7,4,90.536,58.04600000000001,0.0,22.0,680.0,
Dagmar,48.555903,-104.346503,2112,2017,7,5,98.816,57.56,0.0,22.0,702.0,
Dagmar,48.555903,-104.346503,2112,2017,7,6,87.458,50.63,0.0,18.0,720.0,
Dagmar,48.555903,-104.346503,2112,2017,7,7,88.736,55.328,0.0,21.0,741.0,
Dagmar,48.555903,-104.346503,2112,2017,7,8,100.00399999999999,54.733999999999995,0.01,20.0,761.0,
Dagmar,48.555903,-104.346503,2112,2017,7,9,90.266,57.38,0.0,22.0,783.0,
Dagmar,48.555903,-104.346503,2112,2017,7,10,99.32,61.052,0.0,24.0,807.0,
Dagmar,48.555903,-104.346503,2112,2017,7,11,80.204,59.342,0.1,20.0,827.0,
Dagmar,48.555903,-104.346503,2112,2017,7,12,76.622,55.238,0.0,16.0,843.0,
Dagmar,48.555903,-104.346503,2112,2017,7,13,86.86399999999999,52.268,0.0,19.0,862.0,
Dagmar,48.555903,-104.346503,2112,2017,7,14,96.17,61.628,0.0,24.0,886.0,
Dagmar,48.555903,-104.346503,2112,2017,7,15,88.736,51.926,0.0,19.0,905.0,
Dagmar,48.555903,-104.346503,2112,2017,7,16,101.28200000000001,65.804,0.0,26.0,931.0,
Dagmar,48.555903,-104.346503,2112,2017,7,17,82.41799999999999,56.102,0.0,19.0,950.0,
Dagmar,48.555903,-104.346503,2112,2017,7,18,84.12799999999999,53.294,0.0,19.0,969.0,
Dagmar,48.555903,-104.346503,2112,2017,7,19,91.04,58.658,0.0,22.0,991.0,
Dagmar,48.555903,-104.346503,2112,2017,7,20,92.49799999999999,59.0,0.0,23.0,1014.0,
Dagmar,48.555903,-104.346503,2112,2017,7,21,92.156,60.188,0.22,23.0,1037.0,
Dagmar,48.555903,-104.346503,2112,2017,7,22,81.734,49.226000000000006,0.0,16.0,1053.0,
Dagmar,48.555903,-104.346503,2112,2017,7,23,94.55,52.376000000000005,0.0,19.0,1072.0,
Dagmar,48.555903,-104.346503,2112,2017,7,24,87.71,60.17,0.0,23.0,1095.0,
Dagmar,48.555903,-104.346503,2112,2017,7,25,85.316,57.88399999999999,0.0,22.0,1117.0,
Dagmar,48.555903,-104.346503,2112,2017,7,26,89.51,51.08,0.0,19.0,1136.0,
Dagmar,48.555903,-104.346503,2112,2017,7,27,73.112,61.123999999999995,0.3,17.0,1153.0,
Dagmar,48.555903,-104.346503,2112,2017,7,28,91.47200000000001,55.166000000000004,0.01,21.0,1174.0,
Dagmar,48.555903,-104.346503,2112,2017,7,29,90.788,62.474,0.0,24.0,1198.0,
Dagmar,48.555903,-104.346503,2112,2017,7,30,96.33200000000001,56.354,0.0,21.0,1219.0,
Dagmar,48.555903,-104.346503,2112,2017,7,31,90.788,58.406000000000006,0.0,22.0,1241.0,
Dagmar,48.555903,-104.346503,2112,2017,8,1,83.102,52.106,0.0,18.0,1259.0,
Dagmar,48.555903,-104.346503,2112,2017,8,2,68.702,51.17,0.56,10.0,1269.0,
Dagmar,48.555903,-104.346503,2112,2017,8,3,75.25399999999999,44.794,0.0,13.0,1282.0,
Dagmar,48.555903,-104.346503,2112,2017,8,4,78.494,48.523999999999994,0.01,14.0,1296.0,
Dagmar,48.555903,-104.346503,2112,2017,8,5,60.8,55.67,0.44,8.0,1304.0,
Dagmar,48.555903,-104.346503,2112,2017,8,6,73.454,53.36600000000001,0.01,13.0,1317.0,
Dagmar,48.555903,-104.346503,2112,2017,8,7,79.862,47.606,0.0,15.0,1332.0,
Dagmar,48.555903,-104.346503,2112,2017,8,8,85.316,50.828,0.0,18.0,1350.0,
Dagmar,48.555903,-104.346503,2112,2017,8,9,72.35600000000001,52.861999999999995,0.0,13.0,1363.0,
Dagmar,48.555903,-104.346503,2112,2017,8,10,77.306,45.99,0.0,14.0,1377.0,
Dagmar,48.555903,-104.346503,2112,2017,8,11,81.64399999999999,49.982,0.0,16.0,1393.0,
Dagmar,48.555903,-104.346503,2112,2017,8,12,78.584,54.986000000000004,0.0,17.0,1410.0,
Dagmar,48.555903,-104.346503,2112,2017,8,13,78.74600000000001,50.9,0.0,15.0,1425.0,
Dagmar,48.555903,-104.346503,2112,2017,8,14,79.862,49.784,0.15,15.0,1440.0,
Dagmar,48.555903,-104.346503,2112,2017,8,15,76.622,53.54600000000001,0.01,15.0,1455.0,
Dagmar,48.555903,-104.346503,2112,2017,8,16,84.902,51.08,0.01,18.0,1473.0,
Dagmar,48.555903,-104.346503,2112,2017,8,17,84.97399999999999,55.418,0.12,20.0,1493.0,
Dagmar,48.555903,-104.346503,2112,2017,8,18,85.064,51.746,0.0,18.0,1511.0,
Dagmar,48.555903,-104.346503,2112,2017,8,19,81.23,52.178000000000004,0.0,17.0,1528.0,
Dagmar,48.555903,-104.346503,2112,2017,8,20,78.74600000000001,44.881,0.0,14.0,1542.0,
Dagmar,48.555903,-104.346503,2112,2017,8,21,74.48,46.418,0.0,12.0,1554.0,
Dagmar,48.555903,-104.346503,2112,2017,8,22,80.546,38.73,0.0,15.0,1569.0,
Dagmar,48.555903,-104.346503,2112,2017,8,23,91.634,51.926,0.0,19.0,1588.0,
Dagmar,48.555903,-104.346503,2112,2017,8,24,93.00200000000001,50.81,0.0,18.0,1606.0,
Dagmar,48.555903,-104.346503,2112,2017,8,25,77.81,58.06399999999999,0.05,18.0,1624.0,
Dagmar,48.555903,-104.346503,2112,2017,8,26,83.102,53.888000000000005,0.0,18.0,1642.0,
Dagmar,48.555903,-104.346503,2112,2017,8,27,90.104,51.31399999999999,0.0,19.0,1661.0,
Dagmar,48.555903,-104.346503,2112,2017,8,28,93.866,47.948,0.0,18.0,1679.0,
Dagmar,48.555903,-104.346503,2112,2017,8,29,92.318,53.54600000000001,0.0,20.0,1699.0,
Dagmar,48.555903,-104.346503,2112,2017,8,30,87.02600000000001,57.38,0.0,22.0,1721.0,
Dagmar,48.555903,-104.346503,2112,2017,8,31,88.052,62.06,0.34,24.0,1745.0,
Dagmar,48.555903,-104.346503,2112,2017,9,1,80.366,53.54600000000001,0.0,17.0,1762.0,
Dagmar,48.555903,-104.346503,2112,2017,9,2,86.34200000000001,47.102,0.0,18.0,1780.0,
Dagmar,48.555903,-104.346503,2112,2017,9,3,83.624,51.656000000000006,0.0,18.0,1798.0,
Dagmar,48.555903,-104.346503,2112,2017,9,4,70.304,46.247,0.0,10.0,1808.0,
Dagmar,48.555903,-104.346503,2112,2017,9,5,72.014,38.986,0.0,11.0,1819.0,
Dagmar,48.555903,-104.346503,2112,2017,9,6,81.914,39.251999999999995,0.0,16.0,1835.0,
